DateTime,US.FR1.DAT.CL96xx.TUR.001.FBA01.Wind.Speed,US.FR1.DAT.CL96xx.TUR.002.FBA02.Wind.Speed,US.FR1.DAT.CL96xx.TUR.003.FBA03.Wind.Speed,US.FR1.DAT.CL96xx.TUR.004.FBA04.Wind.Speed,US.FR1.DAT.CL96xx.TUR.005.FBA05.Wind.Speed,US.FR1.DAT.CL96xx.TUR.006.FBA06.Wind.Speed,US.FR1.DAT.CL96xx.TUR.007.FBA07.Wind.Speed,US.FR1.DAT.CL96xx.TUR.008.FBA08.Wind.Speed,US.FR1.DAT.CL96xx.TUR.009.FBC01.Wind.Speed,US.FR1.DAT.CL96xx.TUR.010.FBC02.Wind.Speed,US.FR1.DAT.CL96xx.TUR.011.FBC03.Wind.Speed,US.FR1.DAT.CL96xx.TUR.012.FBC04.Wind.Speed,US.FR1.DAT.CL96xx.TUR.013.FBC05.Wind.Speed,US.FR1.DAT.CL96xx.TUR.014.FBC06.Wind.Speed,US.FR1.DAT.CL96xx.TUR.015.FBC07.Wind.Speed,US.FR1.DAT.CL96xx.TUR.016.FBC08.Wind.Speed,US.FR1.DAT.CL96xx.TUR.017.FBC09.Wind.Speed,US.FR1.DAT.CL96xx.TUR.018.FBC10.Wind.Speed,US.FR1.DAT.CL96xx.TUR.019.FBC11.Wind.Speed,US.FR1.DAT.CL96xx.TUR.020.FBC12.Wind.Speed,US.FR1.DAT.CL96xx.TUR.021.FWB01.Wind.Speed,US.FR1.DAT.CL96xx.TUR.022.FWB02.Wind.Speed,US.FR1.DAT.CL96xx.TUR.023.FWB03.Wind.Speed,US.FR1.DAT.CL96xx.TUR.024.FWB04.Wind.Speed,US.FR1.DAT.CL96xx.TUR.025.FWB05.Wind.Speed,US.FR1.DAT.CL96xx.TUR.026.FWB06.Wind.Speed,US.FR1.DAT.CL96xx.TUR.027.FWB07.Wind.Speed,US.FR1.DAT.CL96xx.TUR.028.FWB08.Wind.Speed,US.FR1.DAT.CL96xx.TUR.029.FWD01.Wind.Speed,US.FR1.DAT.CL96xx.TUR.030.FWD02.Wind.Speed,US.FR1.DAT.CL96xx.TUR.031.FWD03.Wind.Speed,US.FR1.DAT.CL96xx.TUR.032.FWD04.Wind.Speed,US.FR1.DAT.CL96xx.TUR.033.FWD05.Wind.Speed,US.FR1.DAT.CL96xx.TUR.034.FWD06.Wind.Speed,US.FR1.DAT.CL96xx.TUR.035.FWD07.Wind.Speed,US.FR1.DAT.CL96xx.TUR.036.FWD08.Wind.Speed,US.FR1.DAT.CL96xx.TUR.037.FWD09.Wind.Speed,US.FR1.DAT.CL96xx.TUR.038.FWD10.Wind.Speed,US.FR1.DAT.CL96xx.TUR.039.FWD11.Wind.Speed,US.FR1.DAT.CL96xx.TUR.040.FWD12.Wind.Speed,US.FR1.DAT.CL96xx.TUR.001.FBA01.Air.Density,US.FR1.DAT.CL96xx.TUR.002.FBA02.Air.Density,US.FR1.DAT.CL96xx.TUR.003.FBA03.Air.Density,US.FR1.DAT.CL96xx.TUR.004.FBA04.Air.Density,US.FR1.DAT.CL96xx.TUR.005.FBA05.Air.Density,US.FR1.DAT.CL96xx.TUR.006.FBA06.Air.Density,US.FR1.DAT.CL96xx.TUR.007.FBA07.Air.Density,US.FR1.DAT.CL96xx.TUR.008.FBA08.Air.Density,US.FR1.DAT.CL96xx.TUR.009.FBC01.Air.Density,US.FR1.DAT.CL96xx.TUR.010.FBC02.Air.Density,US.FR1.DAT.CL96xx.TUR.011.FBC03.Air.Density,US.FR1.DAT.CL96xx.TUR.012.FBC04.Air.Density,US.FR1.DAT.CL96xx.TUR.013.FBC05.Air.Density,US.FR1.DAT.CL96xx.TUR.014.FBC06.Air.Density,US.FR1.DAT.CL96xx.TUR.015.FBC07.Air.Density,US.FR1.DAT.CL96xx.TUR.016.FBC08.Air.Density,US.FR1.DAT.CL96xx.TUR.017.FBC09.Air.Density,US.FR1.DAT.CL96xx.TUR.018.FBC10.Air.Density,US.FR1.DAT.CL96xx.TUR.019.FBC11.Air.Density,US.FR1.DAT.CL96xx.TUR.020.FBC12.Air.Density,US.FR1.DAT.CL96xx.TUR.021.FWB01.Air.Density,US.FR1.DAT.CL96xx.TUR.022.FWB02.Air.Density,US.FR1.DAT.CL96xx.TUR.023.FWB03.Air.Density,US.FR1.DAT.CL96xx.TUR.024.FWB04.Air.Density,US.FR1.DAT.CL96xx.TUR.025.FWB05.Air.Density,US.FR1.DAT.CL96xx.TUR.026.FWB06.Air.Density,US.FR1.DAT.CL96xx.TUR.027.FWB07.Air.Density,US.FR1.DAT.CL96xx.TUR.028.FWB08.Air.Density,US.FR1.DAT.CL96xx.TUR.029.FWD01.Air.Density,US.FR1.DAT.CL96xx.TUR.030.FWD02.Air.Density,US.FR1.DAT.CL96xx.TUR.031.FWD03.Air.Density,US.FR1.DAT.CL96xx.TUR.032.FWD04.Air.Density,US.FR1.DAT.CL96xx.TUR.033.FWD05.Air.Density,US.FR1.DAT.CL96xx.TUR.034.FWD06.Air.Density,US.FR1.DAT.CL96xx.TUR.035.FWD07.Air.Density,US.FR1.DAT.CL96xx.TUR.036.FWD08.Air.Density,US.FR1.DAT.CL96xx.TUR.037.FWD09.Air.Density,US.FR1.DAT.CL96xx.TUR.038.FWD10.Air.Density,US.FR1.DAT.CL96xx.TUR.039.FWD11.Air.Density,US.FR1.DAT.CL96xx.TUR.040.FWD12.Air.Density,US.FR1.DAT.CL96xx.TUR.001.FBA01.Active.Power,US.FR1.DAT.CL96xx.TUR.002.FBA02.Active.Power,US.FR1.DAT.CL96xx.TUR.003.FBA03.Active.Power,US.FR1.DAT.CL96xx.TUR.004.FBA04.Active.Power,US.FR1.DAT.CL96xx.TUR.005.FBA05.Active.Power,US.FR1.DAT.CL96xx.TUR.006.FBA06.Active.Power,US.FR1.DAT.CL96xx.TUR.007.FBA07.Active.Power,US.FR1.DAT.CL96xx.TUR.008.FBA08.Active.Power,US.FR1.DAT.CL96xx.TUR.009.FBC01.Active.Power,US.FR1.DAT.CL96xx.TUR.010.FBC02.Active.Power,US.FR1.DAT.CL96xx.TUR.011.FBC03.Active.Power,US.FR1.DAT.CL96xx.TUR.012.FBC04.Active.Power,US.FR1.DAT.CL96xx.TUR.013.FBC05.Active.Power,US.FR1.DAT.CL96xx.TUR.014.FBC06.Active.Power,US.FR1.DAT.CL96xx.TUR.015.FBC07.Active.Power,US.FR1.DAT.CL96xx.TUR.016.FBC08.Active.Power,US.FR1.DAT.CL96xx.TUR.017.FBC09.Active.Power,US.FR1.DAT.CL96xx.TUR.018.FBC10.Active.Power,US.FR1.DAT.CL96xx.TUR.019.FBC11.Active.Power,US.FR1.DAT.CL96xx.TUR.020.FBC12.Active.Power,US.FR1.DAT.CL96xx.TUR.021.FWB01.Active.Power,US.FR1.DAT.CL96xx.TUR.022.FWB02.Active.Power,US.FR1.DAT.CL96xx.TUR.023.FWB03.Active.Power,US.FR1.DAT.CL96xx.TUR.024.FWB04.Active.Power,US.FR1.DAT.CL96xx.TUR.025.FWB05.Active.Power,US.FR1.DAT.CL96xx.TUR.026.FWB06.Active.Power,US.FR1.DAT.CL96xx.TUR.027.FWB07.Active.Power,US.FR1.DAT.CL96xx.TUR.028.FWB08.Active.Power,US.FR1.DAT.CL96xx.TUR.029.FWD01.Active.Power,US.FR1.DAT.CL96xx.TUR.030.FWD02.Active.Power,US.FR1.DAT.CL96xx.TUR.031.FWD03.Active.Power,US.FR1.DAT.CL96xx.TUR.032.FWD04.Active.Power,US.FR1.DAT.CL96xx.TUR.033.FWD05.Active.Power,US.FR1.DAT.CL96xx.TUR.034.FWD06.Active.Power,US.FR1.DAT.CL96xx.TUR.035.FWD07.Active.Power,US.FR1.DAT.CL96xx.TUR.036.FWD08.Active.Power,US.FR1.DAT.CL96xx.TUR.037.FWD09.Active.Power,US.FR1.DAT.CL96xx.TUR.038.FWD10.Active.Power,US.FR1.DAT.CL96xx.TUR.039.FWD11.Active.Power,US.FR1.DAT.CL96xx.TUR.040.FWD12.Active.Power,US.FR1.DAT.xxxxxx.MET.001.1.Wind.Direction,US.FR1.DAT.xxxxxx.MET.001.1.Wind.Speed,US.FR1.DAT.xxxxxx.MET.001.2.Wind.Direction,US.FR1.DAT.xxxxxx.MET.001.2.Wind.Speed,US.FR1.DAT.xxxxxx.MET.001.Ambient.Temp,US.FR1.DAT.xxxxxx.MET.001.Baro.Press,US.FR1.DAT.xxxxxx.MET.002.1.Wind.Direction,US.FR1.DAT.xxxxxx.MET.002.2.Wind.Direction,US.FR1.DAT.xxxxxx.MET.002.1.Wind.Speed,US.FR1.DAT.xxxxxx.MET.002.2.Wind.Speed,US.FR1.DAT.xxxxxx.MET.002.Ambient.Temp,US.FR1.DAT.xxxxxx.MET.002.Baro.Press,US.FR1.DAT.CL96xx.TUR.001.FBA01.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.002.FBA02.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.003.FBA03.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.004.FBA04.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.005.FBA05.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.006.FBA06.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.007.FBA07.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.008.FBA08.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.009.FBC01.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.010.FBC02.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.011.FBC03.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.012.FBC04.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.013.FBC05.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.014.FBC06.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.015.FBC07.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.016.FBC08.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.017.FBC09.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.018.FBC10.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.019.FBC11.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.020.FBC12.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.021.FWB01.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.022.FWB02.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.023.FWB03.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.024.FWB04.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.025.FWB05.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.026.FWB06.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.027.FWB07.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.028.FWB08.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.029.FWD01.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.030.FWD02.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.031.FWD03.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.032.FWD04.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.033.FWD05.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.034.FWD06.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.035.FWD07.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.036.FWD08.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.037.FWD09.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.038.FWD10.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.039.FWD11.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.040.FWD12.Blade1.Pitch.Angle,US.FR1.DAT.CL96xx.TUR.001.FBA01.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.002.FBA02.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.003.FBA03.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.004.FBA04.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.005.FBA05.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.006.FBA06.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.007.FBA07.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.008.FBA08.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.009.FBC01.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.010.FBC02.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.011.FBC03.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.012.FBC04.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.013.FBC05.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.014.FBC06.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.015.FBC07.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.016.FBC08.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.017.FBC09.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.018.FBC10.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.019.FBC11.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.020.FBC12.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.021.FWB01.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.022.FWB02.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.023.FWB03.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.024.FWB04.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.025.FWB05.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.026.FWB06.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.027.FWB07.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.028.FWB08.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.029.FWD01.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.030.FWD02.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.031.FWD03.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.032.FWD04.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.033.FWD05.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.034.FWD06.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.035.FWD07.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.036.FWD08.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.037.FWD09.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.038.FWD10.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.039.FWD11.Turbine.Status.Code,US.FR1.DAT.CL96xx.TUR.040.FWD12.Turbine.Status.Code
9/1/2011 0:00,11.66635667,12.4738557,11.35311672,12.45992492,12.25311666,11.99226664,11.82963604,12.21265,11.64454166,10.85996893,11.82284168,11.1468944,11.0232444,12.5311354,12.30329997,12.07793002,11.37011666,12.85516663,13.09152086,10.83046388,11.25591495,12.33008333,11.50530004,11.50975117,11.28056416,11.45511664,10.88786702,12.33131755,11.22347863,12.20254288,13.07145709,12.49204725,12.72808279,13.77588651,12.18323953,11.77670004,11.68372295,11.46435419,13.58956386,13.10495832,1.045487668,1.046987737,1.044975331,1.04454964,1.045329327,1.045329327,1.041707959,1.042708006,1.045329327,1.04434167,1.042683378,1.044329358,1.044975331,1.043987716,1.045329327,1.042695692,1.043695621,1.042841661,1.043695621,1.043707934,1.043368334,1.04237684,1.042991505,1.044359858,1.043745119,1.041376838,1.04237684,1.044130426,1.043991551,1.044991465,1.042982998,1.044375995,1.043367501,1.043991537,1.045367475,1.046991558,1.046359029,1.045367475,1.044984201,1.04499208,2063.865,2351.535,2014.74,1813.748333,2207.241667,2159.916667,1770.086667,2232.245,1991.89,1847.461667,2027.058333,1810.941667,1960.07,1902.733333,1955.731667,-9999,-9999,2118.621667,2387.596667,1506.423333,2033.995,2296.615,2002.061667,2118.296667,1992.318333,1921.863333,1734.151667,2197.116667,1861.263333,2127.698333,2266.755,2211.375,2226.498333,2499.416667,2229.736667,2079.74,1970.711667,1728.585,2335.716667,2120.691667,1.5,1.5,1.5,1.5,38.97465869,944.8711054,178.2063333,177.7716667,12.54396666,12.41613335,38.81466707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
