10,3707,,,PST,deg C,VDC,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,degtrue,deg,degtrue,deg,deg C,deg C
,,,,,N/A,,.765,,.765,,.765,,.765,,N/A,,N/A,,.1356,
,,,,,N/A,,.35,,.35,,.35,,.35,,0,,0,,-86.39,
ArrayID,StationID,Year,JulianDay,Time,LoggerTemp,BattVolts,50mWS,50mSDS,40mWS,40mSDS,30mWS#1,30mSDS#1,30mWS#2,30mSDS#2,49mWD,49mSDD,29mWD,29mSDD,Temp,SDTemp
10,3707,2002,81,1440,10.4,13,3.9,0.76,3.92,0.76,3.96,0.76,3.67,0.73,120,9,116,11,5.9,0.1
10,3707,2002,81,1450,10.4,13,3.27,0.99,3.34,0.91,3.39,0.95,3.11,1.04,115,12,115,15,6.1,0.1
10,3707,2002,81,1500,10.4,13,3.34,0.91,3.23,0.95,3.2,0.87,3.01,0.83,124,11,123,13,5.9,0.1
10,3707,2002,81,1510,10.4,13,4.77,0.91,4.28,0.8,4.45,0.83,4.52,0.8,131,12,131,12,5.9,0.1
10,3707,2002,81,1520,10.4,13,3.55,0.91,3.71,0.87,3.71,0.87,3.41,0.91,102,8,99,8,6.1,0.1
10,3707,2002,81,1530,10,12.9,2.62,0.91,2.64,0.8,2.67,0.83,2.36,0.91,115,20,111,25,6.1,0.1
10,3707,2002,81,1540,10,12.9,2.91,0.62,2.89,0.56,2.79,0.59,2.47,0.67,126,22,120,23,5.9,0.1
10,3707,2002,81,1550,10,12.9,3.47,0.99,3.3,0.87,3.31,0.87,3.23,1.13,132,14,131,13,5.6,0.1
10,3707,2002,81,1600,10,12.9,3.43,0.76,3.41,0.76,3.56,0.73,3.39,0.73,121,13,119,15,5.6,0.1
10,3707,2002,81,1610,9.6,12.9,4.09,0.76,4.13,0.87,4.23,0.87,3.93,0.87,120,7,117,9,5.9,0
10,3707,2002,81,1620,9.6,12.9,3.23,0.83,3.23,0.99,3.23,0.95,3.08,0.87,128,12,128,11,5.6,0.1
10,3707,2002,81,1630,9.6,12.9,3.56,0.67,3.15,0.76,3.34,0.76,3.2,0.67,131,7,130,8,5.6,0.1
10,3707,2002,81,1640,9.1,12.9,3.31,0.76,3.34,0.7,3.34,0.64,2.98,0.73,113,8,113,10,5.6,0.1
10,3707,2002,81,1650,9.1,12.9,3.21,0.52,3.24,0.52,3.37,0.54,2.98,0.59,116,10,113,12,5.6,0.1
10,3707,2002,81,1700,9.1,12.9,2.9,0.54,2.93,0.54,3.04,0.59,2.6,0.62,121,8,117,9,5.6,0.1
10,3707,2002,81,1710,9.1,12.9,3.19,0.62,3.34,0.64,3.34,0.62,2.97,0.67,99,13,98,16,6.4,0.1
10,3707,2002,81,1720,9.1,12.9,2.15,0.76,2.38,0.62,2.5,0.59,1.89,0.76,100,8,95,9,6.1,0.1
10,3707,2002,81,1730,9.1,12.9,2.72,0.5,2.83,0.44,2.85,0.45,2.33,0.52,106,7,105,7,5.9,0.2
10,3707,2002,81,1740,9.1,12.8,2.53,0.54,2.65,0.5,2.63,0.5,2.04,0.59,110,7,111,6,5.4,0.1
10,3707,2002,81,1750,8.7,12.8,2.28,0.42,2.46,0.38,2.47,0.38,1.96,0.44,107,6,105,6,5.4,0.1
10,3707,2002,81,1800,8.7,12.8,2.08,0.38,2.25,0.4,2.22,0.4,1.65,0.44,96,7,97,9,5.1,0
10,3707,2002,81,1810,8.3,12.8,1.89,0.34,2.17,0.38,2.19,0.38,1.6,0.38,75,6,74,7,5.1,0.1
10,3707,2002,81,1820,8.3,12.8,2.05,0.38,2.36,0.38,2.33,0.38,1.77,0.38,75,6,72,5,4.9,0.1
10,3707,2002,81,1830,7.8,12.8,1.76,0.48,2.06,0.48,2.09,0.44,1.42,0.54,78,5,77,2,4.6,0.1
10,3707,2002,81,1840,7.4,12.8,1.25,0.54,1.61,0.45,1.66,0.44,0.72,0.52,75,13,64,11,4.6,0
10,3707,2002,81,1850,7.4,12.8,0.94,0.56,1.2,0.7,1.21,0.64,0.53,0.37,65,4,66,3,4.4,0.2
10,3707,2002,81,1900,7,12.8,0.54,0.37,0.68,0.48,0.65,0.44,0.35,0,87,15,73,9,3.9,0
10,3707,2002,81,1910,6.5,12.8,0.59,0.37,0.68,0.38,0.42,0.22,0.35,0,96,7,83,0,3.9,0.1
10,3707,2002,81,1920,6.5,12.8,0.39,0.18,0.85,0.37,0.67,0.38,0.35,0,91,4,83,0,3.6,0.1
10,3707,2002,81,1930,6.1,12.8,0.35,0,0.37,0.11,0.36,0.07,0.35,0,81,1,83,0,3.4,0.1
10,3707,2002,81,1940,5.7,12.8,0.35,0,0.35,0,0.35,0,0.35,0,80,0,83,0,3.2,0.1
10,3707,2002,81,1950,5.7,12.8,0.35,0,0.35,0,0.35,0,0.35,0,80,1,83,0,2.9,0.1
10,3707,2002,81,2000,5.3,12.8,0.35,0,0.35,0,0.41,0.21,0.35,0,54,5,74,15,2.7,0.2
10,3707,2002,81,2010,4.8,12.8,0.35,0,0.52,0.32,0.41,0.2,0.35,0,41,7,43,0,2.4,0
10,3707,2002,81,2020,4.8,12.8,0.35,0,0.35,0,0.35,0,0.35,0,59,0,43,0,2.7,0.1
10,3707,2002,81,2030,4.4,12.7,0.35,0,0.35,0,0.35,0,0.35,0,59,0,43,0,2.7,0.2
10,3707,2002,81,2040,4,12.7,0.46,0.27,0.74,0.67,0.92,0.76,0.63,0.52,16,49,324,35,1.2,0.3
10,3707,2002,81,2050,3.5,12.7,0.35,0,0.91,0.44,1.26,0.35,0.37,0.14,306,6,288,0,1.2,0.2
10,3707,2002,81,2100,3.5,12.7,0.35,0,0.94,0.37,1.07,0.29,0.35,0,284,2,288,0,1.5,0.1
10,3707,2002,81,2110,3.1,12.7,0.94,0.44,1.34,0.38,1.56,0.42,0.63,0.45,284,1,288,0,1,0.3
10,3707,2002,81,2120,2.7,12.7,1.39,0.4,1.76,0.42,2,0.34,1.39,0.4,292,1,278,9,0.1,0.2
10,3707,2002,81,2130,2.7,12.7,1.33,0.35,1.65,0.35,2,0.32,1.38,0.38,293,1,267,2,0.5,0.2
10,3707,2002,81,2140,2.2,12.7,1.4,0.38,1.76,0.34,1.92,0.27,1.29,0.35,281,3,264,1,0.5,0.1
10,3707,2002,81,2150,1.8,12.7,1.59,0.38,1.86,0.38,2.04,0.32,1.44,0.38,270,2,263,0,0.3,0.2
10,3707,2002,81,2200,1.8,12.7,1.92,0.29,2.14,0.37,2.19,0.38,1.62,0.37,279,6,267,4,-0.4,0.2
10,3707,2002,81,2210,1.4,12.7,1.61,0.37,1.87,0.27,1.96,0.37,1.3,0.48,299,4,271,7,-0.4,0.3
10,3707,2002,81,2220,1.4,12.7,1.51,0.42,2.15,0.42,2.77,0.45,2.39,0.5,283,4,250,3,0.1,0.3
10,3707,2002,81,2230,1.4,12.7,1.52,0.4,2.12,0.37,2.62,0.38,2.18,0.42,271,5,246,2,0.1,0.2
10,3707,2002,81,2240,0.9,12.7,2.31,0.4,2.9,0.48,3.43,0.52,3.1,0.52,255,5,239,4,-0.4,0.2
10,3707,2002,81,2250,0.9,12.7,2.58,0.52,3.39,0.52,4.08,0.52,3.81,0.56,259,6,242,3,-0.6,0.1
10,3707,2002,81,2300,0.9,12.7,3.55,0.56,4.22,0.56,5.02,0.56,4.8,0.56,248,5,233,4,-0.9,0.1
10,3707,2002,81,2310,0.5,12.7,4.32,0.52,5.29,0.48,5.72,0.5,5.57,0.48,244,2,227,3,-0.4,0.1
10,3707,2002,81,2320,0.5,12.7,3.8,0.4,4.68,0.44,5.65,0.45,5.45,0.48,244,3,230,3,-0.6,0.1
10,3707,2002,81,2330,0.5,12.7,2.84,0.42,3.49,0.48,4.18,0.83,3.92,0.87,255,4,237,3,-0.4,0.1
10,3707,2002,81,2340,0.5,12.7,2.94,0.42,3.51,0.44,4.32,0.48,4.11,0.45,257,4,236,3,-0.6,0.2
10,3707,2002,81,2350,0.5,12.7,2.86,0.38,3.46,0.42,4.23,0.44,3.97,0.48,268,5,242,4,-0.9,0
10,3707,2002,81,2400,0.1,12.7,4.26,0.76,4.98,0.8,5.08,0.73,4.82,0.76,256,8,230,10,-0.9,0.2
10,3707,2002,82,10,0.1,12.7,4.1,0.64,4.62,0.56,3.89,1.04,3.64,1.13,265,8,235,7,-1.3,0.2
10,3707,2002,82,20,0.1,12.7,3.37,0.48,3.9,0.5,4.38,0.5,4.14,0.52,264,9,245,6,-1.3,0.1
10,3707,2002,82,30,0.1,12.7,4.15,0.62,4.57,0.73,4.36,0.62,4.11,0.64,263,5,242,8,-1.3,0.1
10,3707,2002,82,40,-0.4,12.7,4.71,0.38,5.12,0.44,5.57,0.48,5.32,0.48,248,3,233,3,-1.6,0.1
10,3707,2002,82,50,-0.4,12.7,5.09,0.48,5.62,0.42,6.23,0.42,6.16,0.42,246,3,233,2,-1.8,0.1
10,3707,2002,82,100,-0.4,12.7,5.09,0.4,5.5,0.5,5.95,0.48,5.83,0.5,247,3,232,3,-1.8,0.1
10,3707,2002,82,110,-0.4,12.7,5.4,0.4,5.98,0.52,6.1,0.48,5.95,0.5,248,3,232,3,-2,0.1
10,3707,2002,82,120,-0.8,12.7,5.26,0.38,5.52,0.37,5.89,0.38,5.83,0.4,255,2,233,3,-1.8,0.1
10,3707,2002,82,130,-0.8,12.7,4.84,0.54,4.87,0.56,5.26,0.52,5.12,0.54,263,2,237,3,-2.2,0.1
10,3707,2002,82,140,-0.8,12.7,4.17,0.26,4.32,0.35,4.48,0.4,4.3,0.42,265,2,242,3,-1.8,0.1
10,3707,2002,82,150,-1.2,12.7,4.1,0.29,4.26,0.32,4.32,0.4,4.09,0.4,266,5,245,3,-1.3,0.2
10,3707,2002,82,200,-1.2,12.7,4.99,0.44,5.13,0.44,4.44,0.91,4.22,1.04,255,4,233,7,-1.1,0.1
10,3707,2002,82,210,-1.2,12.7,4.65,0.42,4.92,0.29,4.94,0.37,4.83,0.37,263,1,242,2,-0.9,0.1
10,3707,2002,82,220,-1.2,12.7,5.12,0.35,5.23,0.38,5.07,0.5,4.92,0.54,256,4,233,6,-0.4,0.1
10,3707,2002,82,230,-0.8,12.7,5.33,0.4,5.44,0.38,5.55,0.35,5.41,0.38,257,3,239,5,0.1,0.1
10,3707,2002,82,240,-0.8,12.7,5.04,0.35,5.23,0.4,5.44,0.48,5.25,0.44,249,7,233,8,0.5,0.1
10,3707,2002,82,250,-0.8,12.7,4.88,0.35,5.08,0.4,5.25,0.4,5.08,0.38,248,2,233,3,0.5,0.1
10,3707,2002,82,300,-0.8,12.7,4.93,0.35,4.96,0.42,4.99,0.5,4.86,0.48,259,5,246,7,0.8,0
10,3707,2002,82,310,-0.4,12.7,4.46,0.42,4.47,0.52,4.22,0.59,3.98,0.62,271,3,259,5,0.8,0
10,3707,2002,82,320,-0.4,12.7,3.18,0.5,2.77,0.67,2.42,0.73,1.84,0.87,270,8,265,9,0.8,0.1
10,3707,2002,82,330,-0.4,12.7,1.05,0.87,1.24,0.76,0.81,0.64,0.44,0.38,230,33,227,22,1,0
10,3707,2002,82,340,-0.4,12.7,3.18,0.62,2.65,0.54,2.29,0.52,1.66,0.67,252,10,243,10,1.5,0.2
10,3707,2002,82,350,0.1,12.7,3.24,0.56,2.84,0.73,2.35,0.76,1.62,0.99,246,8,228,11,1.5,0.1
10,3707,2002,82,400,0.1,12.7,2.98,1.4,2.6,1.23,2.26,0.99,1.71,1.04,253,9,258,36,1.5,0.1
10,3707,2002,82,410,0.1,12.7,1.63,0.7,1.54,0.76,1.16,0.76,0.54,0.48,253,23,273,47,1,0.1
10,3707,2002,82,420,0.1,12.7,1.65,0.95,1.87,0.76,1.78,0.76,1.08,0.83,275,12,283,11,1.5,0.1
10,3707,2002,82,430,0.5,12.7,0.49,0.34,0.56,0.4,0.57,0.38,0.35,0,263,26,295,25,1.2,0.1
10,3707,2002,82,440,0.5,12.7,0.35,0,0.72,0.45,0.88,0.52,0.35,0,315,66,356,16,1,0.1
10,3707,2002,82,450,0.5,12.6,0.35,0,0.35,0,0.35,0,0.35,0,344,26,6,0,1,0
10,3707,2002,82,500,0.9,12.6,0.85,0.54,1.23,0.45,1.17,0.52,0.37,0.12,280,9,318,20,0.8,0
10,3707,2002,82,510,0.9,12.6,0.43,0.25,0.57,0.4,0.53,0.34,0.35,0,292,13,303,0,0.8,0.1
10,3707,2002,82,520,0.9,12.7,0.35,0,0.41,0.21,0.56,0.37,0.35,0,318,23,3,12,0.5,0.1
10,3707,2002,82,530,0.9,12.7,0.38,0.16,0.68,0.38,0.84,0.4,0.35,0,313,14,7,0,0.8,0
10,3707,2002,82,540,0.9,12.7,0.35,0,0.44,0.26,0.45,0.28,0.35,0,346,15,4,7,0.5,0.1
10,3707,2002,82,550,0.9,12.7,0.64,0.38,1.47,0.38,1.64,0.37,0.43,0.23,284,13,318,7,0.5,0.1
10,3707,2002,82,600,0.9,12.7,0.69,0.44,1.3,0.37,1.23,0.35,0.35,0,299,16,313,1,0.5,0.1
10,3707,2002,82,610,0.9,12.7,0.39,0.18,1.13,0.34,1.16,0.45,0.35,0.03,309,5,313,1,0.5,0.1
10,3707,2002,82,620,0.9,12.7,0.41,0.2,0.81,0.4,0.77,0.38,0.35,0,285,6,307,5,0.5,0
10,3707,2002,82,630,0.9,12.7,0.35,0,0.35,0,0.35,0.05,0.35,0,285,2,303,0,0.5,0.1
10,3707,2002,82,640,0.9,12.7,1.45,0.48,1.69,0.54,1.28,0.7,0.64,0.45,281,1,295,8,0.5,0.1
10,3707,2002,82,650,0.9,12.7,1.5,0.38,1.76,0.32,1.69,0.34,0.75,0.4,287,3,287,0,1,0.1
10,3707,2002,82,700,0.9,12.7,1.66,0.38,1.97,0.44,1.97,0.5,1.16,0.59,293,3,287,0,1,0.1
10,3707,2002,82,710,0.9,12.7,1.81,0.25,2.01,0.34,1.79,0.38,0.91,0.48,299,2,280,8,1.2,0.1
10,3707,2002,82,720,0.9,12.7,1.78,0.31,2.08,0.37,1.91,0.34,1.02,0.45,292,6,272,10,1.5,0.1
10,3707,2002,82,730,0.9,12.7,1.7,0.37,2.07,0.38,2.04,0.37,1.29,0.48,259,11,241,6,1.5,0
10,3707,2002,82,740,0.9,12.7,1.53,0.45,2.06,0.42,2.33,0.38,1.73,0.37,250,3,243,3,1.7,0.1
10,3707,2002,82,750,0.9,12.7,1.95,0.32,2.17,0.38,2.24,0.38,1.64,0.38,246,3,240,0,1.7,0.1
10,3707,2002,82,800,1.4,12.7,1.79,0.27,2.05,0.34,2.14,0.38,1.48,0.38,238,2,232,2,1.5,0
10,3707,2002,82,810,1.4,12.7,1.73,0.52,2.1,0.54,2.28,0.62,1.54,0.7,223,7,217,11,1.5,0
10,3707,2002,82,820,1.4,12.7,1.28,0.54,1.7,0.45,1.85,0.45,0.98,0.56,243,8,230,13,1.7,0.1
10,3707,2002,82,830,1.4,12.7,1.76,0.38,1.87,0.38,1.77,0.38,0.95,0.48,247,8,246,6,1.7,0.1
10,3707,2002,82,840,1.4,12.7,1.94,0.31,2.01,0.31,1.83,0.28,1.12,0.31,260,6,257,2,2,0.1
10,3707,2002,82,850,1.4,12.7,2.1,0.42,2.12,0.42,2.03,0.4,1.36,0.5,277,12,272,13,2.2,0.1
10,3707,2002,82,900,1.8,12.7,1.33,0.64,1.66,0.52,1.74,0.44,0.78,0.56,308,28,310,29,2.4,0.1
10,3707,2002,82,910,1.8,12.8,0.97,0.54,1.01,0.54,1.19,0.52,0.42,0.24,326,25,5,11,1.7,0.2
10,3707,2002,82,920,1.8,12.9,1.47,0.54,1.86,0.45,1.86,0.5,1.09,0.62,5,13,17,10,1.5,0.1
10,3707,2002,82,930,2.2,12.9,1.25,0.5,1.48,0.48,1.37,0.5,0.54,0.37,356,12,352,5,1.5,0.1
10,3707,2002,82,940,2.2,13,1.82,0.48,2,0.5,1.91,0.54,1.32,0.67,353,13,351,11,1.7,0.1
10,3707,2002,82,950,2.2,13.1,1.96,0.59,2.27,0.52,2.26,0.54,1.78,0.67,0,15,353,12,2.2,0.1
10,3707,2002,82,1000,2.7,13.2,0.68,0.52,1.15,0.67,1.25,0.67,0.7,0.56,356,22,5,10,2.4,0.1
10,3707,2002,82,1010,2.7,13.4,0.41,0.22,0.74,0.59,0.76,0.56,0.43,0.27,344,36,351,19,2.9,0.2
10,3707,2002,82,1020,3.1,13.5,0.54,0.4,0.95,0.7,0.96,0.7,0.6,0.5,288,23,295,18,3.6,0.2
10,3707,2002,82,1030,3.5,13.3,1.37,0.64,1.49,0.59,1.53,0.59,0.87,0.67,266,22,264,23,3.9,0.2
10,3707,2002,82,1040,4,13.3,0.86,0.7,1.06,0.67,0.94,0.62,0.56,0.45,237,26,230,28,4.4,0.2
10,3707,2002,82,1050,4.8,13.2,0.46,0.34,0.66,0.48,0.72,0.5,0.37,0.13,305,29,270,29,5.4,0.2
10,3707,2002,82,1100,5.3,13.2,1.26,1.13,1.68,1.29,2.03,1.29,1.67,1.4,0,69,25,49,5.4,0.3
10,3707,2002,82,1110,5.7,13.2,1.72,0.8,2.37,0.64,2.56,0.59,2.34,0.62,68,7,64,9,4.4,0.2
10,3707,2002,82,1120,6.1,13.2,1.92,0.52,2.22,0.5,2.26,0.52,2.05,0.56,68,10,60,8,4.1,0.1
10,3707,2002,82,1130,6.5,13.1,1.52,0.54,1.9,0.44,1.94,0.45,1.62,0.59,70,10,66,9,4.4,0.1
10,3707,2002,82,1140,6.5,13.1,0.94,0.64,1.51,0.5,1.52,0.52,1.03,0.64,68,12,59,11,4.6,0.2
10,3707,2002,82,1150,7,13.2,0.51,0.42,0.85,0.56,0.9,0.59,0.53,0.38,63,20,62,7,4.9,0.2
10,3707,2002,82,1200,7,13.2,0.42,0.24,0.67,0.45,0.63,0.44,0.39,0.19,90,21,80,15,5.4,0.1
10,3707,2002,82,1210,7.4,13.2,0.41,0.22,0.42,0.26,0.42,0.25,0.35,0,73,35,84,23,6.1,0.2
10,3707,2002,82,1220,7.8,13.2,0.37,0.12,0.48,0.38,0.49,0.4,0.4,0.27,39,25,56,19,6.9,0.1
10,3707,2002,82,1230,8.3,13.2,0.43,0.25,0.54,0.37,0.53,0.38,0.35,0.05,84,19,81,16,7.1,0.2
10,3707,2002,82,1240,8.7,13.3,0.68,0.5,0.88,0.56,0.94,0.54,0.53,0.38,68,17,65,15,7.4,0.1
10,3707,2002,82,1250,9.1,13.3,0.79,0.56,0.95,0.59,1.12,0.62,0.7,0.5,61,18,48,12,7.4,0.1
10,3707,2002,82,1300,9.6,13.2,1.75,0.54,1.88,0.54,1.94,0.52,1.74,0.59,36,12,33,9,7.1,0.1
10,3707,2002,82,1310,10,13.2,1.61,0.5,1.89,0.44,2.07,0.48,1.94,0.52,53,15,50,11,7.1,0.1
10,3707,2002,82,1320,10.4,13.2,1.59,0.62,1.86,0.44,1.94,0.45,1.78,0.48,52,13,55,10,7.4,0.2
10,3707,2002,82,1330,10.4,13.2,0.71,0.62,0.94,0.67,1.11,0.73,0.87,0.73,55,13,51,8,7.9,0.2
10,3707,2002,82,1340,10.9,13.2,1.14,0.59,1.36,0.54,1.48,0.48,0.92,0.62,63,15,57,15,8.1,0.1
10,3707,2002,82,1350,11.3,13.2,0.98,0.56,0.91,0.52,0.85,0.5,0.4,0.21,65,12,70,14,8.7,0.2
10,3707,2002,82,1400,11.7,13.2,1.11,0.67,1.26,0.62,1.39,0.54,0.81,0.62,71,17,77,17,9.2,0.2
10,3707,2002,82,1410,11.7,13.2,0.63,0.5,0.61,0.48,0.67,0.44,0.36,0.07,97,22,85,14,9.4,0.2
10,3707,2002,82,1420,12.1,13.2,0.35,0,0.38,0.14,0.35,0.03,0.35,0,100,49,82,30,10,0.1
10,3707,2002,82,1430,12.6,13.2,1.26,0.76,1.32,0.76,1.29,0.76,1.1,0.76,68,17,62,11,9.7,0.1
10,3707,2002,82,1440,13,13.2,1.37,0.67,1.6,0.59,1.63,0.56,1.32,0.7,71,12,75,8,10,0.1
10,3707,2002,82,1450,13,13.2,1.18,0.62,1.31,0.62,1.38,0.54,0.88,0.56,70,13,74,12,10.5,0.1
10,3707,2002,82,1500,13.4,13.2,1.48,0.59,1.6,0.54,1.73,0.48,1.39,0.62,55,15,55,9,10.5,0.2
10,3707,2002,82,1510,13.9,13.2,1.82,0.42,2.04,0.44,2.13,0.45,1.96,0.5,54,8,48,8,10,0.2
10,3707,2002,82,1520,13.9,13.2,1.12,0.64,1.41,0.52,1.54,0.48,1.03,0.62,52,11,48,7,9.7,0
10,3707,2002,82,1530,13.9,13.2,1.42,0.5,1.52,0.48,1.57,0.45,0.91,0.56,67,15,59,12,10,0.2
10,3707,2002,82,1540,14.3,13.2,1.58,0.45,1.62,0.5,1.72,0.45,1.19,0.62,80,10,79,8,10.7,0.2
10,3707,2002,82,1550,14.3,13.2,1.37,0.5,1.49,0.48,1.5,0.44,0.88,0.54,73,12,71,10,11,0
10,3707,2002,82,1600,14.3,13.2,1.1,0.54,1.35,0.52,1.39,0.48,0.66,0.52,58,13,59,9,11,0.1
10,3707,2002,82,1610,14.3,13.2,2.04,0.64,2.22,0.56,2.27,0.54,2,0.7,48,17,34,20,10.5,0.4
10,3707,2002,82,1620,14.3,13.2,1.88,0.48,2.24,0.44,2.34,0.42,2.14,0.44,26,9,16,8,9.7,0.1
10,3707,2002,82,1630,14.3,13.2,2.21,0.54,2.42,0.5,2.39,0.5,2.22,0.56,33,11,20,7,9.4,0.1
10,3707,2002,82,1640,14.3,13.1,1.91,0.56,2.05,0.48,2.09,0.44,1.82,0.54,41,9,26,7,9.4,0.1
10,3707,2002,82,1650,14.3,13.1,2.41,0.44,2.45,0.44,2.35,0.48,2.19,0.54,48,9,39,10,9.4,0.1
10,3707,2002,82,1700,14.3,13.1,2.47,0.54,2.7,0.54,2.74,0.52,2.64,0.54,51,10,44,9,9.4,0.1
10,3707,2002,82,1710,13.9,13,2.21,0.54,2.35,0.52,2.29,0.54,2.14,0.62,58,12,46,10,9.4,0.1
10,3707,2002,82,1720,13.9,13,1.7,0.62,1.93,0.52,1.99,0.5,1.7,0.62,60,13,54,17,9.4,0
10,3707,2002,82,1730,13.4,13,2.01,0.31,2.04,0.34,2.06,0.35,1.85,0.35,87,3,79,0,9.2,0.1
10,3707,2002,82,1740,13.4,13,2.17,0.38,2.11,0.37,2.17,0.38,1.96,0.32,85,5,80,2,9.2,0.1
10,3707,2002,82,1750,13,12.9,2.22,0.4,2.21,0.38,2.33,0.38,2.15,0.38,106,11,91,10,8.9,0
10,3707,2002,82,1800,12.6,12.9,2.46,0.5,2.26,0.45,2.09,0.4,1.84,0.42,114,5,112,3,8.9,0.1
10,3707,2002,82,1810,12.6,12.9,3.21,0.35,3.1,0.38,2.95,0.42,2.9,0.42,100,2,101,3,8.7,0.2
10,3707,2002,82,1820,12.6,12.9,3.13,0.44,3.31,0.45,3.52,0.42,3.44,0.44,107,4,108,1,7.6,0.3
10,3707,2002,82,1830,12.1,12.9,2.49,0.45,2.65,0.4,2.83,0.38,2.74,0.38,112,7,109,3,7.1,0.2
10,3707,2002,82,1840,11.7,12.9,2.85,0.35,3.01,0.38,2.93,0.4,2.83,0.42,110,3,110,6,6.6,0.1
10,3707,2002,82,1850,11.3,12.9,2.67,0.32,2.64,0.35,2.5,0.38,2.39,0.4,104,6,108,4,6.6,0.2
10,3707,2002,82,1900,10.9,12.9,2.29,0.5,2.2,0.48,2.18,0.44,2,0.48,112,5,111,4,5.9,0.1
10,3707,2002,82,1910,10.4,12.9,1.99,0.35,1.93,0.44,2.1,0.38,2.03,0.32,126,3,123,3,6.1,0.1
10,3707,2002,82,1920,10,12.9,1.75,0.5,1.73,0.59,1.96,0.54,2,0.42,125,5,132,1,6.1,0.1
10,3707,2002,82,1930,9.6,12.9,1.64,0.42,1.33,0.45,1.39,0.44,1.55,0.38,129,4,135,1,6.4,0.1
10,3707,2002,82,1940,9.1,12.9,1.34,0.37,1.57,0.38,1.48,0.38,1.2,0.34,112,4,132,4,5.9,0.1
10,3707,2002,82,1950,8.7,12.9,0.59,0.37,0.93,0.48,1.35,0.37,0.71,0.42,99,7,127,1,6.1,0.1
10,3707,2002,82,2000,8.3,12.9,0.41,0.21,0.59,0.37,0.88,0.37,0.35,0,104,5,126,0,6.4,0.1
10,3707,2002,82,2010,7.8,12.9,0.65,0.38,0.67,0.38,0.87,0.4,0.35,0,128,11,126,0,6.1,0.1
10,3707,2002,82,2020,7.8,12.9,0.35,0,0.35,0,0.35,0,0.35,0,111,10,127,2,5.9,0.3
10,3707,2002,82,2030,7.4,12.9,0.35,0,0.35,0,0.35,0,0.35,0,136,12,138,1,5.6,0.4
10,3707,2002,82,2040,7,12.9,0.43,0.23,0.48,0.31,0.73,0.4,0.35,0,186,16,155,13,5.4,0.6
10,3707,2002,82,2050,7,12.9,1.43,0.8,0.84,0.59,0.49,0.31,0.35,0,251,25,181,18,4.9,0.3
10,3707,2002,82,2100,6.5,12.9,2.88,0.76,2.46,0.64,2.08,0.73,1.83,0.83,287,5,272,8,5.1,0.1
10,3707,2002,82,2110,6.5,12.9,6.18,1.4,5.44,1.53,4.65,1.29,4.65,1.34,278,5,276,4,5.1,0.2
10,3707,2002,82,2120,6.1,12.9,6.64,0.42,6.4,0.38,6.12,0.4,6.18,0.4,287,2,281,2,5.4,0.1
10,3707,2002,82,2130,6.1,12.9,6.39,0.37,6.24,0.37,6.05,0.38,6.12,0.38,288,3,287,1,5.1,0.3
10,3707,2002,82,2140,5.7,12.9,6.31,0.59,5.51,0.5,4.91,0.54,4.91,0.54,278,4,284,5,5.6,0
10,3707,2002,82,2150,5.7,12.9,6.54,0.64,5.54,0.59,4.65,0.5,4.63,0.54,269,3,272,4,4.9,0.3
10,3707,2002,82,2200,5.7,12.9,5.26,0.59,4.43,0.45,3.79,0.42,3.7,0.42,269,4,270,5,4.9,0.1
10,3707,2002,82,2210,5.3,12.9,5.08,0.87,4.24,0.7,3.56,0.59,3.49,0.67,272,8,272,17,5.4,0.2
10,3707,2002,82,2220,5.3,12.9,3.77,0.76,3.67,0.76,3.59,0.73,3.23,0.73,300,13,318,12,5.1,0.2
10,3707,2002,82,2230,5.3,12.9,4.05,0.8,3.79,0.64,3.49,0.54,3.09,0.67,295,13,312,11,6.1,0.2
10,3707,2002,82,2240,5.3,12.9,6.59,1.23,5.72,1.18,5.01,1.18,5.02,1.18,272,5,275,10,6.1,0.2
10,3707,2002,82,2250,5.3,12.9,9.15,0.76,8.01,0.7,7.36,0.73,7.45,0.76,267,3,264,4,6.4,0.2
10,3707,2002,82,2300,5.3,12.9,10.45,0.87,9.15,0.76,8.31,0.8,8.46,0.83,264,3,259,4,6.4,0.2
10,3707,2002,82,2310,5.3,12.9,11.04,0.83,9.71,0.83,8.96,0.8,9.15,0.8,263,3,257,4,6.1,0.2
10,3707,2002,82,2320,5.3,12.9,12.43,0.76,11.04,0.7,10.21,0.76,10.45,0.8,266,3,260,4,6.1,0.2
10,3707,2002,82,2330,5.3,12.9,11.51,0.83,10.37,0.8,9.61,0.73,9.79,0.76,267,3,261,4,6.4,0.1
10,3707,2002,82,2340,5.3,12.9,12.43,0.8,11.19,0.8,10.56,0.76,10.81,0.8,266,2,259,3,6.1,0.1
10,3707,2002,82,2350,5.3,12.9,12.43,0.64,11.16,0.64,10.56,0.64,10.78,0.64,264,2,258,3,5.9,0.1
10,3707,2002,82,2400,5.3,12.9,13.06,0.64,11.79,0.62,11.1,0.7,11.36,0.73,263,2,257,3,6.1,0.2
10,3707,2002,83,10,5.3,12.9,13.45,0.76,12.26,0.73,11.6,0.76,11.88,0.83,264,2,258,4,6.6,0.1
