10,3702,,,PST,deg C,VDC,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,degtrue,deg,degtrue,deg,deg C,deg C
10,3702,2002,60,320,-1.6,12.9,6.39,0.99,5.62,1.47,4.96,1.74,4.98,1.74,238,3,224,15,-1.8,0.5
10,3702,2002,60,330,-1.6,12.9,3.77,0.95,2.42,0.76,1.69,0.76,1.65,0.76,241,12,204,14,-3.2,0.2
10,3702,2002,60,340,-1.6,12.6,2.01,1.13,1.34,1.13,1.3,0.95,1.35,0.95,202,33,137,40,-2.9,0.1
10,3702,2002,60,350,-1.6,12.7,3.02,0.95,2.28,0.91,1.85,0.87,1.85,0.87,240,18,221,26,-2.5,0.2
10,3702,2002,60,400,-2.1,12.7,5.43,0.99,5.08,0.99,4.69,1.04,4.76,1.08,244,4,237,7,-1.8,0.3
10,3702,2002,60,410,-2.1,12.7,6.01,0.48,6.01,0.44,6.16,0.4,6.27,0.4,258,8,247,4,-1.6,0.1
10,3702,2002,60,420,-2.1,12.7,5.15,0.73,5.25,0.7,5.51,0.64,5.62,0.67,278,9,262,8,-1.3,0.1
10,3702,2002,60,430,-2.1,12.7,4.11,0.48,4.13,0.5,4.19,0.5,4.25,0.5,291,6,283,7,-1.1,0.2
10,3702,2002,60,440,-2.1,12.7,4.02,0.44,4.03,0.4,4.13,0.4,4.21,0.4,296,5,289,5,-0.9,0.1
10,3702,2002,60,450,-2.1,12.7,3.88,0.38,4.04,0.34,4.11,0.31,4.14,0.32,296,3,287,2,-1.3,0.2
10,3702,2002,60,500,-2.1,12.7,4.26,0.34,4.25,0.32,4.33,0.34,4.47,0.38,300,3,293,3,-0.9,0.1
10,3702,2002,60,510,-2.5,12.7,3.62,0.64,3.54,0.62,3.57,0.62,3.71,0.64,303,1,297,1,-0.6,0.1
10,3702,2002,60,520,-2.5,12.7,2.57,0.28,2.67,0.28,2.75,0.34,2.79,0.34,294,2,292,5,-0.6,0.2
10,3702,2002,60,530,-2.5,12.7,2.62,0.38,2.64,0.44,2.67,0.44,2.69,0.45,289,3,285,0,-0.6,0.2
10,3702,2002,60,540,-2.5,12.7,1.76,0.42,1.6,0.56,1.91,0.5,1.91,0.5,281,16,250,29,-1.6,0.8
10,3702,2002,60,550,-2.5,12.7,2.01,0.45,2.04,0.44,2.26,0.42,2.28,0.42,272,6,243,7,-2.2,0.1
10,3702,2002,60,600,-2.5,12.7,2.62,0.5,2.6,0.52,2.6,0.52,2.59,0.54,290,8,278,9,-2.2,0.4
10,3702,2002,60,610,-2.5,12.8,3.95,0.38,3.85,0.4,3.85,0.4,3.97,0.45,305,4,300,3,-0.9,0.1
10,3702,2002,60,620,-2.5,12.8,3.75,0.38,3.89,0.37,4.08,0.31,4.2,0.28,299,3,291,2,-0.9,0.1
10,3702,2002,60,630,-2.5,12.8,4.1,0.48,4.3,0.44,4.47,0.38,4.65,0.4,304,2,296,1,-1.3,0.2
10,3702,2002,60,640,-2.5,12.7,4.03,0.59,4.22,0.62,4.38,0.56,4.24,0.99,309,4,302,3,-2,0.2
10,3702,2002,60,650,-2.9,12.8,3.44,0.45,3.29,0.48,3.23,0.44,2.96,0.67,309,9,303,6,-1.8,0.2
10,3702,2002,60,700,-2.9,12.8,3.49,0.44,3.52,0.44,3.49,0.45,3.62,0.48,306,2,295,2,-1.3,0.1
10,3702,2002,60,710,-2.9,12.9,2.08,0.54,2.24,0.48,2.29,0.59,2.32,0.59,287,11,269,12,-1.6,0.3
10,3702,2002,60,720,-2.5,13.2,0.77,0.59,0.86,0.73,1.19,0.62,1.05,0.7,285,11,292,15,-1.8,0.1
10,3702,2002,60,730,-2.5,13.6,0.73,0.5,0.56,0.35,1.16,0.32,0.91,0.48,282,10,302,0,-1.3,0.2
10,3702,2002,60,740,-2.1,13.6,0.46,0.28,0.63,0.4,0.73,0.4,0.66,0.4,268,7,301,0,-0.9,0.1
10,3702,2002,60,750,-2.1,13.6,0.38,0.16,0.37,0.12,0.46,0.28,0.42,0.24,271,9,301,0,-0.4,0.2
10,3702,2002,60,800,-1.6,13.6,0.97,0.64,0.89,0.56,0.88,0.54,0.88,0.54,286,12,262,9,0.1,0.2
10,3702,2002,60,810,-1.2,13.6,1.03,0.62,1.25,0.67,1.54,0.67,1.49,0.7,292,11,285,16,0.5,0.1
10,3702,2002,60,820,-0.4,13.6,1.74,0.59,2.14,0.52,2.4,0.45,2.4,0.5,288,9,289,9,0.5,0.1
10,3702,2002,60,830,0.1,13.6,2.15,0.48,2.48,0.45,2.63,0.42,2.67,0.42,282,7,281,7,0.8,0.1
10,3702,2002,60,840,0.5,13.6,2.37,0.5,2.67,0.5,2.79,0.45,2.81,0.48,297,6,293,6,1,0.1
10,3702,2002,60,850,0.9,13.6,2.41,0.42,2.67,0.42,2.81,0.42,2.42,0.56,305,8,307,7,1,0.1
10,3702,2002,60,900,1.4,13.6,2.09,0.59,2.41,0.48,2.61,0.42,2.52,0.5,299,10,297,8,1.5,0.1
10,3702,2002,60,910,1.8,13.6,2.15,0.7,2.42,0.67,2.55,0.67,2.37,0.73,320,13,318,12,1.7,0.1
10,3702,2002,60,920,2.2,13.6,3.23,0.54,3.39,0.5,3.48,0.5,3.17,0.56,324,10,321,9,1.5,0.1
10,3702,2002,60,930,2.7,13.6,3.42,0.52,3.59,0.5,3.66,0.48,3.07,0.67,313,7,312,7,1.5,0.1
10,3702,2002,60,940,3.1,13.6,3.77,0.59,3.9,0.56,3.95,0.54,3.61,0.7,307,9,307,9,1.7,0.1
10,3702,2002,60,950,3.1,13.6,3.41,0.59,3.54,0.54,3.66,0.5,3.53,0.67,301,8,302,7,1.7,0.1
10,3702,2002,60,1000,3.5,13.6,2.58,0.52,2.74,0.52,2.88,0.52,2.79,0.64,299,12,297,11,2.2,0.2
10,3702,2002,60,1010,4,13.6,1.55,0.76,1.97,0.62,2.23,0.54,2.09,0.52,304,16,301,14,2.7,0.2
10,3702,2002,60,1020,4.4,13.6,2.11,0.64,2.45,0.56,2.7,0.59,2.67,0.64,342,17,339,11,2.9,0.1
10,3702,2002,60,1030,4.8,13.6,1.33,1.08,1.66,0.99,1.84,0.8,1.76,0.8,339,23,328,25,3.4,0.2
10,3702,2002,60,1040,5.3,13.7,1.9,0.95,2,0.87,2.11,0.83,2.04,0.83,348,20,339,17,3.4,0.1
10,3702,2002,60,1050,5.7,13.7,2,0.83,2.09,0.87,2.33,0.83,2.32,0.87,344,28,336,28,3.6,0.2
10,3702,2002,60,1100,6.1,13.7,1.76,0.76,1.74,0.76,1.85,0.76,1.8,0.76,321,25,324,27,3.9,0.2
10,3702,2002,60,1110,6.5,13.7,0.6,0.5,0.61,0.48,0.85,0.62,0.87,0.62,351,36,10,26,3.9,0.2
10,3702,2002,60,1120,7,13.7,1.36,1.04,1.43,0.95,1.54,0.91,1.58,0.83,38,58,39,58,4.9,0.3
10,3702,2002,60,1130,7.4,13.7,1.79,0.67,1.63,0.7,1.9,0.7,1.79,0.62,331,15,328,18,4.4,0.1
10,3702,2002,60,1140,7.8,13.7,1.72,1.13,1.56,1.13,1.57,1.08,1.46,1.08,348,36,348,38,4.6,0.3
10,3702,2002,60,1150,8.3,13.7,3,0.64,2.81,0.67,2.95,0.64,2.87,0.67,338,18,338,23,4.6,0.1
10,3702,2002,60,1200,8.7,13.7,2.1,0.91,1.98,0.87,2.05,0.76,1.91,0.8,307,16,305,19,4.9,0.2
10,3702,2002,60,1210,9.1,13.7,1.88,1.08,1.56,1.13,1.68,1.08,1.55,0.99,329,19,333,25,5.1,0.1
10,3702,2002,60,1220,9.6,13.7,3.34,0.8,3.14,0.76,3.13,0.76,3.1,0.83,339,26,340,26,4.9,0.1
10,3702,2002,60,1230,10,13.7,3.62,0.76,3.47,0.7,3.47,0.7,3.38,0.73,336,23,335,27,5.1,0.2
10,3702,2002,60,1240,10,13.7,3.33,0.76,3.24,0.73,3.33,0.73,3.17,0.7,336,17,333,18,4.9,0.1
10,3702,2002,60,1250,10,13.7,2.91,1.23,2.79,1.08,2.87,1.04,2.83,1.13,326,26,322,25,5.1,0.1
10,3702,2002,60,1300,10.4,13.7,3.02,1.18,2.95,1.18,3.12,1.13,2.98,1.13,319,27,315,30,5.4,0.2
10,3702,2002,60,1310,10.4,13.7,3.16,0.87,2.98,0.87,3.05,0.91,2.84,0.83,316,18,310,21,5.4,0.1
10,3702,2002,60,1320,10.4,13.7,4.09,0.76,3.84,0.73,3.88,0.76,3.94,0.83,12,26,10,27,5.4,0.1
10,3702,2002,60,1330,10.4,13.7,2.77,0.62,2.67,0.64,2.81,0.73,2.7,0.76,2,40,1,43,5.6,0.2
10,3702,2002,60,1340,10.9,13.7,1.98,1.18,1.93,1.08,2.05,0.99,2.03,1.04,340,32,332,32,5.9,0.1
10,3702,2002,60,1350,10.9,13.7,1.72,1.08,1.68,1.18,1.96,1.13,2,1.18,49,19,39,15,6.1,0.1
10,3702,2002,60,1400,11.3,13.7,1.93,1.13,1.6,1.13,1.72,1.04,1.68,1.08,9,26,358,30,6.6,0.2
10,3702,2002,60,1410,11.3,13.7,2.91,0.67,2.72,0.67,2.81,0.7,2.56,0.76,326,15,316,17,5.9,0.2
10,3702,2002,60,1420,11.7,13.7,2.59,0.76,2.31,0.8,2.19,0.95,2.24,0.95,18,18,10,22,5.9,0.1
10,3702,2002,60,1430,11.7,13.7,1.94,0.99,1.73,0.91,1.65,0.87,1.76,0.83,58,29,43,32,6.4,0.3
10,3702,2002,60,1440,12.1,13.7,0.99,0.83,0.82,0.8,1.04,0.83,1.07,0.83,53,35,51,23,7.1,0.2
10,3702,2002,60,1450,12.1,13.7,1.38,1.18,1.28,1.08,1.48,1.18,1.5,1.13,159,79,4,69,7.6,0.2
10,3702,2002,60,1500,12.6,13.7,1.79,0.87,1.63,0.87,1.91,0.76,2.09,0.7,109,28,111,26,7.1,0.3
10,3702,2002,60,1510,12.6,13.7,1.35,1.08,1.13,0.99,1.37,1.04,1.47,1.04,142,47,135,17,6.9,0.1
10,3702,2002,60,1520,13,13.7,2.06,0.8,1.8,0.73,2.16,0.7,2.33,0.7,158,28,158,20,6.9,0.1
10,3702,2002,60,1530,13,13.7,2.06,1.08,1.94,0.91,2.21,0.76,2.3,0.76,151,45,164,41,6.9,0.1
10,3702,2002,60,1540,13.4,13.7,1.83,0.99,1.64,0.99,1.82,0.99,1.97,0.91,106,15,109,12,6.9,0.1
10,3702,2002,60,1550,13.4,13.7,1.87,1.08,1.63,0.99,1.69,1.08,1.82,1.08,113,21,118,13,7.1,0.2
10,3702,2002,60,1600,13.4,13.7,2.75,0.7,2.46,0.62,2.54,0.62,2.6,0.56,101,12,94,11,7.1,0.1
10,3702,2002,60,1610,13.4,13.7,2.59,0.87,2.3,0.95,2.54,0.91,2.64,0.8,116,15,111,10,7.1,0.3
10,3702,2002,60,1620,13.4,13.7,2.55,0.62,2.19,0.64,2.4,0.54,2.46,0.5,113,13,106,12,7.1,0.2
10,3702,2002,60,1630,13.4,13.7,2.47,0.52,2.14,0.52,2.36,0.45,2.4,0.45,99,9,97,10,7.4,0.1
10,3702,2002,60,1640,13,13.7,1.36,0.62,1.01,0.62,1.41,0.59,1.62,0.54,117,13,116,12,7.1,0.2
10,3702,2002,60,1650,13,13.7,0.98,0.59,0.6,0.44,0.91,0.62,1.03,0.67,99,18,91,9,7.4,0.3
10,3702,2002,60,1700,13,13.7,2.85,0.8,2.41,0.95,2.52,0.91,2.64,0.76,108,12,104,9,7.1,0.3
10,3702,2002,60,1710,12.6,13.7,3.59,0.67,3.26,0.73,3.35,0.7,3.34,0.67,100,3,96,3,6.6,0.1
10,3702,2002,60,1720,12.6,13.7,5.01,0.38,4.62,0.4,4.58,0.4,4.52,0.4,95,2,91,2,5.9,0.2
10,3702,2002,60,1730,12.1,13.7,5.67,0.45,5.08,0.45,4.86,0.48,4.76,0.45,95,2,90,3,5.1,0.2
10,3702,2002,60,1740,11.3,13.3,6.49,0.38,5.92,0.52,5.51,0.52,5.43,0.52,98,1,94,2,4.1,0.3
10,3702,2002,60,1750,10.9,13.2,6.67,0.35,6.31,0.34,5.95,0.38,5.86,0.34,99,2,95,1,3.6,0.2
10,3702,2002,60,1800,10,13.2,7.08,0.34,6.81,0.4,6.36,0.37,6.19,0.38,101,1,97,1,3.2,0.1
10,3702,2002,60,1810,9.1,13.2,7.65,0.38,6.79,0.48,6.57,0.37,6.42,0.34,105,2,100,2,2.7,0.1
10,3702,2002,60,1820,8.7,13.1,7.71,0.4,6.49,0.42,6.27,0.42,6.12,0.42,106,1,101,2,2.4,0.1
10,3702,2002,60,1830,7.8,13.1,7.4,0.45,6.07,0.42,5.8,0.52,5.65,0.52,108,1,104,2,2.2,0.1
10,3702,2002,60,1840,7,13.1,7.15,0.45,5.86,0.44,5.4,0.45,5.28,0.44,109,2,107,2,2.2,0.1
10,3702,2002,60,1850,6.5,13.1,6.97,0.44,5.81,0.44,5.61,0.45,5.48,0.44,108,2,105,2,2.2,0.1
10,3702,2002,60,1900,6.1,13.1,6.85,0.4,6.04,0.4,5.89,0.37,5.77,0.34,111,2,106,2,2,0.1
10,3702,2002,60,1910,5.3,13.1,6.49,0.48,5.81,0.44,5.44,0.44,5.33,0.42,116,3,114,3,1.7,0.1
10,3702,2002,60,1920,4.8,13.1,6.23,0.56,5.44,0.52,5.08,0.54,4.98,0.5,119,5,119,4,1.7,0.1
10,3702,2002,60,1930,4.4,13.1,5.52,0.73,4.87,0.76,4.53,0.73,4.58,0.59,122,6,121,6,2,0.1
10,3702,2002,60,1940,4,13.1,5.28,0.62,4.47,0.62,3.95,0.7,4.29,0.59,123,5,125,5,2,0.1
10,3702,2002,60,1950,4,13,5.3,0.73,4.42,0.7,3.75,0.73,4.24,0.56,124,6,128,6,2,0.1
10,3702,2002,60,2000,3.5,13,5.77,0.76,4.88,0.87,4.32,0.91,4.65,0.76,124,6,126,6,1.7,0.1
10,3702,2002,60,2010,3.1,13,5.36,0.73,4.17,0.76,3.71,0.7,4.45,0.54,128,6,130,5,1.7,0.1
10,3702,2002,60,2020,2.7,13,5.8,0.76,4.61,0.91,4.16,0.87,4.96,0.7,131,6,133,7,1.7,0.1
10,3702,2002,60,2030,2.7,13,4.97,0.62,3.79,0.56,3.81,0.56,4.23,0.59,142,6,146,7,1.7,0.1
10,3702,2002,60,2040,2.2,13,4.35,0.59,3.49,0.56,3.65,0.54,3.73,0.5,145,7,152,6,1.7,0.1
10,3702,2002,60,2050,2.2,13,4.47,0.5,3.83,0.48,3.92,0.42,3.9,0.42,149,4,155,5,1.7,0.1
10,3702,2002,60,2100,1.8,13,4.58,0.48,4.05,0.44,4.08,0.4,4.1,0.4,147,4,154,5,1.7,0.1
10,3702,2002,60,2110,1.8,13,4.56,0.62,3.71,0.5,3.82,0.48,3.96,0.48,144,5,150,5,1.7,0.1
10,3702,2002,60,2120,1.4,13,3.81,0.52,3.17,0.54,3.34,0.52,3.44,0.52,146,6,153,7,1.7,0.1
10,3702,2002,60,2130,1.4,13,4.2,0.54,3,0.54,2.95,0.54,3.35,0.48,138,5,144,5,2,0.1
10,3702,2002,60,2140,0.9,13,4.02,0.52,2.92,0.62,2.7,0.54,3.26,0.45,133,6,140,7,2,0
10,3702,2002,60,2150,0.9,13,3.88,0.54,2.62,0.56,2.51,0.45,3.01,0.45,133,5,141,6,2,0
10,3702,2002,60,2200,0.9,13,3.83,0.67,2.87,0.73,2.7,0.59,3.23,0.59,133,6,139,7,2,0.1
10,3702,2002,60,2210,0.9,13,4.36,0.73,3.15,0.7,2.89,0.56,3.39,0.54,133,6,138,7,1.7,0.1
10,3702,2002,60,2220,0.5,13,5.09,0.52,3.39,0.54,3.09,0.54,3.82,0.5,134,4,138,6,1.7,0.1
10,3702,2002,60,2230,0.5,12.9,5.32,0.56,3.58,0.62,3.23,0.52,4.02,0.48,134,5,138,5,1.5,0.1
10,3702,2002,60,2240,0.5,12.9,5.23,0.59,3.6,0.67,3.26,0.56,3.95,0.52,134,5,138,6,1.5,0.1
10,3702,2002,60,2250,0.5,12.9,5.72,0.54,3.94,0.67,3.26,0.56,4.07,0.45,130,4,136,6,1.2,0.1
10,3702,2002,60,2300,0.1,12.9,5.65,0.42,3.86,0.62,3.08,0.5,3.96,0.42,130,3,136,5,1,0.1
10,3702,2002,60,2310,0.1,12.9,5.09,0.56,3.38,0.56,3.24,0.54,3.73,0.52,134,5,144,7,1,0.1
10,3702,2002,60,2320,0.1,12.9,4.54,0.7,3.11,0.7,2.97,0.64,3.34,0.64,135,6,144,8,1,0.2
10,3702,2002,60,2330,0.1,12.9,4.23,0.64,3.06,0.59,3.26,0.52,3.44,0.5,137,7,151,9,1.2,0.1
10,3702,2002,60,2340,-0.4,12.9,4.2,0.64,2.91,0.59,3.16,0.54,3.37,0.45,135,7,149,8,1,0.1
10,3702,2002,60,2350,-0.4,12.9,4.19,0.52,3.04,0.52,3.35,0.4,3.39,0.4,137,6,154,6,1,0.1
10,3702,2002,60,2400,-0.4,12.9,4.22,0.54,3.39,0.45,3.57,0.4,3.54,0.38,144,5,159,5,1,0
10,3702,2002,61,10,-0.4,12.9,3.95,0.64,2.99,0.64,3.17,0.52,3.29,0.5,139,8,153,9,1,0
10,3702,2002,61,20,-0.8,12.9,4.08,0.56,2.96,0.5,3.24,0.52,3.34,0.48,138,7,154,8,1,0.1
10,3702,2002,61,30,-0.8,12.9,4.52,0.45,3.12,0.56,3.03,0.52,3.37,0.45,131,5,145,6,1,0.1
10,3702,2002,61,40,-0.8,12.9,4.29,0.48,2.97,0.5,2.83,0.5,3.34,0.48,134,5,141,6,1,0
10,3702,2002,61,50,-0.8,12.9,4.07,0.56,2.74,0.56,2.52,0.48,3.02,0.48,132,6,141,6,1,0
10,3702,2002,61,100,-0.8,12.9,4.35,0.52,2.9,0.56,2.61,0.42,3.1,0.44,128,5,141,6,1,0.1
10,3702,2002,61,110,-0.8,12.9,4.45,0.56,3.63,0.73,2.91,0.7,3.3,0.56,118,6,131,10,1,0.1
10,3702,2002,61,120,-0.8,12.9,4.09,0.48,3.62,0.5,2.67,0.62,3.13,0.44,116,2,131,7,1.2,0.1
10,3702,2002,61,130,-0.8,12.9,3.63,0.45,2.97,0.54,2.53,0.62,2.72,0.5,114,5,126,11,1.2,0.1
10,3702,2002,61,140,-0.8,12.9,3.41,0.26,2.95,0.42,2.81,0.48,2.81,0.42,108,3,116,5,1.7,0.1
10,3702,2002,61,150,-0.8,12.9,3.23,0.35,2.76,0.34,2.81,0.4,2.79,0.37,107,2,113,3,1.7,0.1
10,3702,2002,61,200,-0.8,12.9,2.94,0.38,2.6,0.26,2.54,0.34,2.56,0.29,111,3,120,3,2,0.1
10,3702,2002,61,210,-0.8,12.9,2.62,0.31,2.33,0.38,2.32,0.4,2.33,0.38,110,3,118,3,2,0
10,3702,2002,61,220,-0.8,12.9,0.93,0.87,0.76,0.67,0.68,0.67,0.72,0.7,116,7,117,5,1.2,0.3
10,3702,2002,61,230,-0.8,12.9,0.56,0.5,0.7,0.64,1.23,0.87,1.14,0.87,162,79,22,90,1,0.1
10,3702,2002,61,240,-0.8,12.9,1.38,0.52,1.62,0.5,2.34,0.4,2.37,0.4,309,7,294,5,1,0.2
10,3702,2002,61,250,-1.2,12.9,0.6,0.45,0.94,0.59,1.88,0.45,1.76,0.54,321,17,299,9,0.8,0.2
10,3702,2002,61,300,-1.2,12.8,0.45,0.27,0.56,0.38,1.38,0.44,1.18,0.54,315,7,303,0,1.5,0.1
10,3702,2002,61,310,-1.2,12.8,0.35,0,0.39,0.18,0.82,0.52,0.71,0.5,316,3,303,0,1.7,0.1
10,3702,2002,61,320,-1.2,12.8,0.35,0,0.35,0,0.41,0.21,0.37,0.14,267,51,302,0,1.7,0
10,3702,2002,61,330,-1.2,12.8,0.37,0.14,0.54,0.35,1.21,0.44,1.19,0.45,204,6,242,25,1.5,0
10,3702,2002,61,340,-0.8,12.7,1.56,0.5,1.96,0.45,2.4,0.38,2.39,0.38,216,4,220,1,1.2,0
10,3702,2002,61,350,-0.8,12.7,1.34,0.48,1.9,0.37,2.31,0.4,2.29,0.4,206,8,213,3,1.5,0.1
10,3702,2002,61,400,-0.8,12.7,1.58,0.45,2.02,0.38,2.31,0.4,2.28,0.4,210,6,216,5,1.7,0.1
10,3702,2002,61,410,-0.8,12.8,1.18,0.45,1.81,0.37,2.21,0.38,2.18,0.38,211,6,216,3,1.7,0
10,3702,2002,61,420,-0.8,12.8,0.38,0.14,1.12,0.59,1.85,0.42,1.81,0.44,208,20,219,0,1.7,0.1
10,3702,2002,61,430,-0.8,12.8,0.35,0,0.52,0.32,1.23,0.48,1.07,0.56,198,10,212,4,1.5,0
10,3702,2002,61,440,-0.8,12.8,0.35,0,0.35,0,0.98,0.32,0.76,0.38,198,9,208,0,1.5,0.1
10,3702,2002,61,450,-0.8,12.8,0.35,0,0.46,0.27,1.06,0.37,0.91,0.42,217,1,207,0,1.2,0
10,3702,2002,61,500,-0.8,12.8,0.35,0,0.59,0.37,1.34,0.38,1.26,0.4,212,2,203,3,1.2,0
10,3702,2002,61,510,-0.8,12.8,0.35,0,0.35,0,1.1,0.34,0.95,0.4,186,17,198,2,1.2,0
10,3702,2002,61,520,-0.8,12.8,0.35,0,0.35,0,0.89,0.35,0.66,0.38,162,1,197,0,1.2,0.1
10,3702,2002,61,530,-0.8,12.8,0.35,0,0.35,0,0.99,0.35,0.79,0.42,151,13,194,4,1,0.1
10,3702,2002,61,540,-0.8,12.8,0.35,0,0.35,0,0.85,0.42,0.75,0.4,125,4,181,0,1,0
10,3702,2002,61,550,-1.2,12.8,0.35,0,0.35,0,0.68,0.38,0.51,0.32,120,0,181,0,1,0.1
10,3702,2002,61,600,-1.2,12.8,0.35,0,0.35,0,0.37,0.12,0.36,0.07,120,0,181,0,0.5,0.1
10,3702,2002,61,610,-1.2,12.8,0.35,0,0.35,0,0.52,0.32,0.57,0.35,120,0,181,0,0.3,0.1
10,3702,2002,61,620,-1.2,12.8,0.35,0,0.35,0,0.36,0.06,0.58,0.35,123,2,181,0,0.5,0.1
10,3702,2002,61,630,-1.2,12.8,0.38,0.16,0.37,0.11,0.77,0.4,0.97,0.42,129,4,177,7,0.5,0
10,3702,2002,61,640,-1.2,12.8,0.7,0.4,0.41,0.21,0.75,0.4,1.14,0.27,135,1,165,0,0.5,0
10,3702,2002,61,650,-1.2,12.8,1.58,0.38,1.03,0.45,1.57,0.38,1.61,0.37,138,3,164,1,0.3,0.2
10,3702,2002,61,700,-1.2,12.8,1.76,0.31,1.31,0.37,1.55,0.38,1.8,0.26,131,2,155,5,0.1,0.1
10,3702,2002,61,710,-1.2,13,2.1,0.42,1.79,0.52,1.57,0.42,2.12,0.37,126,3,143,5,0.3,0.1
10,3702,2002,61,720,-1.2,13.3,2.67,0.28,2.44,0.35,1.71,0.38,2.37,0.37,122,1,133,0,0.1,0.1
10,3702,2002,61,730,-1.2,13.6,2.94,0.38,2.67,0.37,2.42,0.44,2.54,0.35,121,2,128,3,-0.2,0
10,3702,2002,61,740,-0.8,13.6,3.3,0.29,3.09,0.38,2.75,0.5,2.97,0.38,126,1,127,2,0.1,0.1
10,3702,2002,61,750,-0.4,13.6,3.61,0.37,3.23,0.42,2.69,0.62,2.9,0.48,124,1,129,6,0.8,0.2
10,3702,2002,61,800,-0.4,13.6,3.83,0.48,2.98,0.59,2.44,0.52,2.9,0.52,128,5,137,8,1,0.1
10,3702,2002,61,810,0.1,13.6,4.12,0.5,3,0.59,2.7,0.52,3.2,0.54,131,5,140,8,1.2,0
10,3702,2002,61,820,0.9,13.6,3.53,0.64,2.66,0.59,2.62,0.59,3.07,0.54,137,8,141,9,1.5,0.1
10,3702,2002,61,830,0.9,13.6,3.75,0.83,2.81,0.67,2.84,0.59,3.29,0.62,138,8,142,8,1.7,0.1
10,3702,2002,61,840,1.4,13.6,3.53,0.7,2.93,0.59,3.11,0.56,3.35,0.52,143,7,147,7,2,0.2
10,3702,2002,61,850,2.2,13.6,3.43,0.59,2.87,0.56,3.08,0.62,3.52,0.54,144,8,143,8,2.2,0.1
10,3702,2002,61,900,2.7,13.6,3.71,0.59,3.09,0.64,3.19,0.62,3.83,0.52,139,7,138,7,2.4,0.1
10,3702,2002,61,910,3.1,13.6,3.98,0.56,3.3,0.67,3.34,0.62,4.01,0.52,136,7,135,7,2.9,0.1
10,3702,2002,61,920,3.5,13.6,4.54,0.67,4.18,0.76,4.16,0.8,4.47,0.62,126,8,122,9,3.2,0.2
